Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
7.130497891,4,57563.58574,1720734.403
7.656511671,6.37,31437.51486,1224397.427
7.893098862,4.31,28571.35712,1209571.072
5.225281601,3.3,35392.05151,1698820.102
7.565241081,4.19,49009.69328,1860358.468
6.737995794,4.48,40761.35131,1168444.882
7.32206761,3.32,43208.35656,764756.0935
5.079670606,4.13,44915.71414,977242.2697
6.79717311,3.09,33515.12293,1079158.653
7.679174992,6.29,48417.34806,1383395.287
6.324137676,4.11,27769.5023,992053.0502
7.475337121,5.11,29146.54292,1574919.906
6.398561271,3.08,49200.07957,1174311.556
6.771063984,3.08,31693.61017,795082.8102
5.376733697,4.03,29788.64265,1170573.77
6.524053598,4.24,61916.13554,1998368.741
7.195894481,3.39,36220.12371,842086.6733
7.249122096,5.07,19148.03971,849656.9232
5.040349931,3.36,21689.12354,908616.4826
7.780051691,6.04,44508.97561,1524257.706
8.59775984,4.01,21075.50992,685880.3213
6.893908707,2.04,29292.12943,771310.0004
5.192787773,4.05,46183.10737,1308243.922
7.052194979,6.4,42200.26209,1312063.756
6.194836049,2.23,52999.83821,1467849.818
5.90492797,3.39,32668.93492,902350.4197
6.35315741,3.13,28914.79146,926880.8506
7.377710969,4.31,43485.68064,1323326.403
6.214868825,3.09,36242.10575,1504026.27
6.375204649,3.17,25694.36818,1003266.876
6.109934625,2.34,22926.43546,592397.7261
7.560732515,3,27587.39642,1339142.805
6.111099734,3.11,50524.95541,1212939.954
8.025349287,4.13,36292.99616,753930.5825
7.103716459,4.46,38527.81714,1538401.817
6.33312338,2.36,37117.55506,1295728.088
7.732958945,3.43,44029.68182,1472887.247
5.754531583,2.44,34685.18071,831762.7909
5.873414594,4.15,47328.81061,1610577.497
8.961105506,4.38,43557.94344,881446.1155
6.860573239,4.38,44531.75946,1666462.622
5.525708756,4.17,35323.78792,1085218.859
8.095024774,3.5,39549.801,1712929.654
7.282469927,6.1,30237.77486,1444403.664
9.715722673,3.44,38587.7211,1884674.241
7.497299569,4.12,33216.60108,1014548.233
8.942770576,6.37,22984.03653,1084013.785
6.329661762,2.15,36401.37571,1279777.379
5.929421503,3.39,51528.48105,1967384.778
7.571221642,3.41,33816.12473,1002974.215
6.522220479,4.22,36830.08035,979568.6285
5.614293707,4.3,34112.97062,565937.2006
8.177879468,3.15,31165.04595,1092130.981
6.798878568,2,55169.37911,1869113.611
8.296461691,4.23,36621.75954,1817829.53
8.426940033,6.34,36940.8591,1392207.648
7.959815248,4.46,37739.99032,1389773.873
7.736373161,6.28,24199.63947,956009.1436
6.070059216,3.07,52601.11684,945833.1891
7.228602277,4.25,42302.5479,1383766.082
7.903674878,4.35,39780.92727,1400268.142
7.014314641,3.28,34651.07232,1144937.614
6.94646556,4.18,33891.30518,1118165.866
6.068655889,2.34,38104.49401,1047012.271
8.463520436,6.13,28747.09441,1096069.287
7.376389507,4.08,36474.39183,1386473.365
6.257963587,3.02,41230.18626,945831.1863
6.943591233,4.12,34945.47446,1311379.596
8.172473256,6.41,42351.30363,885661.5908
8.362731723,3.31,47386.26774,1507331.288
7.192237739,4.46,33834.92173,1643291.722
6.108848404,2.04,18896.12294,987746.924
6.077607451,2.3,25191.40739,612211.5924
6.163236778,4.29,11019.05378,836235.0305
4.65244912,4.13,35781.17461,1495518.624
6.65029888,2.2,40674.78377,911071.8336
7.520463799,3.4,25029.20574,1360787.871
7.212254273,4.49,30504.81491,1455107.451
7.157023912,6.5,23823.81702,1327969.286
8.610420549,5.47,47763.27751,1838503.994
8.360906893,5.06,44900.7931,1727211.089
6.637287948,3.38,24459.79703,1093344.577
7.031684469,6.13,27080.03549,943485.0473
7.314402945,3.39,22267.1593,1100632.391
6.716500806,4.02,41354.43599,1269811.089
6.474732498,3.27,54149.39033,1321008.593
6.276444356,2.22,26411.14228,978241.2891
7.887473354,3.11,15065.04661,952533.5782
5.565494073,3.23,31669.61701,1434015.033
6.077188813,2.4,50200.61011,1008649.929
7.231771036,3.09,35772.52401,2007556.286
8.454207452,5.26,35431.25154,882666.5815
8.034790804,5.31,39030.07772,1246218.31
6.722328315,4.37,13683.47964,880682.302
7.569374864,6.05,32807.8544,840124.8423
6.724826745,3.41,38240.97788,1469767.647
6.511746963,4.47,55292.2208,1824987.706
8.115599042,5.1,27185.75722,1404896.376
7.668465841,6.45,28713.93152,1290043.367
6.458904504,2.09,46833.13129,1410362.613
6.098219274,2.35,36083.82377,1058269.019
6.972646086,2.22,40354.70525,1464929.162
8.360860711,4.2,38702.33927,1777009.712
5.470050058,2.11,23272.35502,826194.6782
6.301235187,4.2,44372.94405,1851575.868
8.497163916,4.32,24269.05676,1552915.164
5.325036955,3.5,36204.71114,922478.9145
6.003521846,2.13,58349.11759,1753427.937
7.253349093,4.46,31928.81018,1387701.111
7.094253422,5.14,47663.14375,1801916.346
7.401434533,4.25,35204.80714,1237115.741
8.060545196,3.12,23793.33704,1009606.284
9.40164523,4.21,38039.59856,1601678.263
7.95998257,6.33,37548.2649,483458.5483
8.483791649,4.3,25390.45914,925394.135
7.083527016,6.23,39626.51608,1143377.602
6.404430465,3.25,41268.25953,1283401.789
7.462080083,6.06,34819.4283,1031367.589
6.503605809,3.45,35279.61694,1153605.031
5.664155885,3,33176.03845,995137.2024
8.572006643,6.41,37567.07634,1006580.48
5.953346666,4.37,31113.4864,987434.7498
8.249580316,4.04,38812.50605,897013.181
6.425835416,3.04,31219.48869,1560838.45
6.466910235,3.5,22954.78452,1349818.25
7.632398394,5.04,32084.7434,883147.471
6.320035897,3.28,24966.18816,926482.4677
6.238272814,2.28,41562.7495,1100152.088
6.638223174,2.25,27207.32169,674197.852
7.265063058,4.11,36050.83958,1587350.294
5.924214538,4.35,43328.34367,1276987.492
6.752228928,2.5,23947.51003,982344.8121
7.969451831,6.45,37889.76139,1153433.081
6.696267302,2.41,29551.13773,799124.8492
6.135948234,2.39,27536.9379,1169640.324
6.420641902,4,20303.81392,1591203.49
5.864071286,3.19,36858.9677,1450769.841
7.430563415,5.03,40277.77263,1381442.758
7.523354623,5.22,48873.99434,1930805.947
5.501980069,4.16,29958.71786,1280548.089
6.905502817,2.28,45979.79121,916344.2938
7.706538613,3.43,39900.13679,1170892.98
8.647990923,5.02,23655.47879,1616382.932
7.825850044,4.13,31733.65463,1056518.913
6.974087971,4.09,43542.66322,1583897.538
4.765903084,4.34,22063.21062,619407.4863
7.249613741,6.07,48345.47415,1043415.992
7.00232662,6.15,33075.80807,1222344.208
8.215412526,3.3,45905.5921,1433538.321
7.750643485,5.37,28373.17055,1474417.272
9.379949193,6.37,29776.66077,1827899.186
7.576879559,5.09,36345.82978,1130537.993
5.348048645,3.36,37535.64382,758886.6888
7.462577459,5.4,26052.64684,1210400.127
6.722626328,3.1,33234.57083,674817.5428
6.181705423,3.26,32699.49026,1232209.476
8.31760044,5.15,45801.17223,2105205.856
9.300622599,5.27,35193.33694,1662585.938
6.395768938,4.21,35936.05672,1443907.747
7.143542253,6.13,35257.71759,781482.5832
7.900517933,4.17,41729.59849,1557794.021
6.738385233,2.33,24491.92284,1476277.527
6.310754589,2.28,49401.12149,1412449.479
7.301820955,3.02,46311.9563,1438290.851
5.791957574,4.33,64566.68738,1667560.879
8.807527232,6.26,41909.50349,1131532.919
7.890650429,6.34,40056.27286,1154270.485
9.228808643,6.4,28394.00625,1650770.93
6.840219074,2.44,36855.66935,1387987.803
7.677480336,6.4,25480.41696,1325294.121
4.474535672,2.31,28795.75507,825095.1086
7.976279018,3.48,30078.65863,944186.1591
7.626444055,6.17,36546.08012,1608726.681
6.905514143,4.5,35890.39605,1050223.668
8.019536429,5.4,43992.28509,1417691.113
6.090956383,2.24,56541.40988,1386351.145
8.094418215,4.35,20155.97949,1015546.309
7.334991821,3.48,34760.76027,991934.0654
6.06120811,3.33,33657.2392,1267433.909
7.039477183,3.32,48360.69436,1491811.661
5.677937886,4.3,60300.84828,1222887.121
7.866833678,4.01,47726.25417,1114901.973
6.406176135,4.09,44476.81929,1024787.942
5.340590655,2.14,37009.33602,675489.7527
7.748337749,4.17,44935.88483,1515157.081
7.373720468,4.14,30640.17617,491085.826
7.600035411,3.15,40852.29089,737147.0943
7.022529075,4.27,45358.63927,1208875.084
7.906134096,3.16,40432.04524,1073355.784
4.393191978,3.4,16292.53215,554702.6802
6.441304335,4.39,38159.2141,1225796.414
6.114323195,2.5,41773.51464,1282339.35
7.542909952,6.34,47618.51858,1409824.638
8.241880137,6.24,39830.05126,1448668.424
7.315886025,6.5,20438.41484,728402.0001
4.583646388,2.35,52131.81151,1381482.685
7.345656591,4.1,55700.44166,1424994.375
7.554076285,4.1,42677.28492,1741105.641
6.259546627,2.29,47039.09228,1361230.121
7.726406758,6.04,22779.36995,1164497.019
7.093561645,6.23,37455.31756,1375736.957
5.712521056,3.43,40187.32733,636506.0006
6.58902797,3.32,31060.20473,775957.6721
7.310313039,4.22,31798.68515,976540.0985
7.528962417,3.44,29404.06758,1048302.409
5.802756598,4.49,40774.67977,575694.1732
6.495379953,4.05,30640.83692,1365437.489
7.955950422,4.33,37402.42749,1403219.371
6.680177582,4.04,49846.9954,1723424.672
8.072685987,6.08,42014.82529,1987332.217
7.227600021,5.45,33623.51311,1285202.337
6.302285243,3.37,32034.98243,1306056.565
6.126718904,2.45,39735.64512,778546.1621
5.906375023,4.42,44663.81899,1155681.867
8.336208726,6.15,27093.28959,1540737.193
7.004693668,4.11,34618.82699,934408.7143
5.965330546,3.23,20962.90165,294170.7464
6.663189148,3.05,35579.21209,1423025.101
6.053602093,2.36,44782.56827,876763.5841
7.129235297,3.25,34930.91845,1416408.25
6.055720745,4.47,36351.91765,972536.6628
5.157097218,4.19,58926.22548,1729061.656
5.707288324,2.27,32402.25541,981259.5641
4.968281481,4.34,46224.49329,1125230.45
6.3480677,2.13,45899.7384,723750.0653
7.735040644,5.29,44393.34075,1556552.474
7.237042813,4.2,44387.86829,1391303.787
7.686869052,5.39,30469.54897,1103648.288
8.952861405,5.44,36835.7397,2005037.307
5.645458792,2.26,30268.35912,1055153.32
6.683788416,4.11,34354.96293,1389366.718
7.540403854,3.14,43547.57901,1249461.562
7.416854031,5.37,34354.1597,1501482.22
6.761698048,4.12,46743.72165,1296134.395
6.285785525,4.42,34720.46136,992773.7916
7.655160572,6.28,27356.89574,1085101.324
6.863115134,2.21,40018.1907,734562.1045
7.910268871,3.04,38764.82093,1221827.822
6.685256706,4.38,39557.32062,1489970.147
6.493899315,3.37,39511.67912,1696086.168
6.076763139,4.21,18725.6066,891259.3384
6.245655683,2.42,36565.02983,1347083.07
8.936689036,6.21,40838.66483,1428797.372
8.860937236,4.49,19500.48453,1198678.984
7.176917279,6.18,43807.92574,1194083.247
7.445576793,3.08,23964.62352,1233126.836
7.595263925,4.21,36714.49675,1587585.485
5.216166889,4.14,36148.15639,1025439.434
6.724091038,4.01,20478.63044,700903.5639
6.742738157,2.4,36078.32137,1180903.434
6.129404565,2.09,24602.56309,914136.5198
6.280863821,4.32,36075.9632,1178600.648
6.372552343,3.16,45707.97355,1328572.191
6.687532107,4.39,22083.90871,742449.3106
6.965111002,3.34,34426.422,964596.7498
9.512477059,3.19,37721.32476,1613037.509
6.691996476,4.05,13355.02004,816772.3751
6.469594269,3.3,38731.29379,1283208.829
7.397488132,3.23,26132.86818,975385.5554
6.240029079,4.38,37670.82898,889845.6012
8.092067883,3.14,31080.7275,979282.7631
6.007381661,2.15,38547.92208,896937.6578
5.789188149,2.28,34922.64487,1712388.873
6.718960081,4.46,44066.21298,1367292.96
5.90871987,3.18,31420.29924,949879.9339
10.21990198,3.43,27142.0282,2050594.046
5.058460706,4.24,39139.00291,1616631.334
6.724711557,3.15,31517.11821,1358350.398
8.203236573,5.4,36773.03541,1708127.578
7.42841713,4.18,53159.74318,1970419.054
7.170376066,6.1,44973.08598,1636080.39
9.32025543,6.24,55947.96796,1591269.993
5.717740091,2.26,46369.54384,1806231.452
4.878874287,2.25,50740.20491,1138748.964
6.019277067,2.24,38660.64385,1246440.856
5.550745868,3.41,24380.45121,1407123.8
7.025305038,3.49,31311.98605,1370830.389
6.587975858,4.21,56970.73183,1492521.867
6.069095962,2.17,34922.49245,762391.7761
7.343475871,5.45,33200.33784,1668448.098
7.280258783,6.18,29704.82371,945057.3184
5.626159182,4.19,32536.46587,874497.2655
6.330174374,4.24,30823.91047,1080170.907
5.692281119,2.2,44882.48792,1049007.017
6.087748127,2.37,38994.08273,826587.3919
7.42863471,3.07,35271.71984,1384328.122
6.740482426,4.42,27221.17929,1027311.508
6.882272764,2.04,57121.57974,1938713.985
8.44100893,6.26,26160.16105,1025417.888
7.778314002,3.46,27402.70803,594816.9325
6.385907942,4.41,28782.24002,1369970.613
7.827588622,6.35,20833.00762,449331.5835
7.557128955,3.14,32233.88588,1253359.954
8.070274676,6.44,25942.65579,1347234.093
6.592765037,4.08,42152.13605,1257780.067
8.39274175,3.22,55084.15933,1474296.416
6.643998357,2.1,39582.92892,1513273.017
8.035729756,6.2,53055.85372,1042243.731
6.474991494,4.36,34019.97359,1288069.226
8.885629339,6.1,53921.43195,1988563.993
6.689730324,4,36179.40577,799842.3758
6.780898891,3.13,56376.96843,1813555.33
4.632910723,2.39,24291.11191,492984.5947
6.979307783,2.38,33284.9267,1325531.155
6.714658826,2.26,53504.45997,1315138.251
5.91711269,4.35,36325.30463,729990.0244
8.539962168,4.04,38467.817,1328658.911
8.78453631,6.32,64543.32245,1599416.014
6.786491062,2.13,53713.27621,1348251.597
6.528579813,2.39,32236.82469,1018457.987
6.398407812,2.48,44034.47735,1517597.527
5.867638545,2.25,39419.28898,1247289.49
6.535796373,3.41,17093.8098,906034.6514
6.459429146,2.38,32147.63844,1203089.989
7.647362307,3.19,47066.61742,1375771.129
6.015495165,2.35,18194.12155,459446.4193
9.027656435,5.2,26651.84551,1238486.17
6.843990748,4.32,24602.00925,1309768.196
6.802612412,2.5,38825.39624,1111580.1
4.290699174,4.12,31837.48807,1099788.698
7.370286264,4.03,23586.38274,1247384.085
7.398003429,6.42,47907.02053,1546469.783
6.6242746,3.06,19652.1461,729315.3749
6.86014805,2.21,44808.30337,1614667.528
8.254735236,4.04,43181.90541,1613325.655
5.507529287,2.33,35808.41019,765505.3475
7.145822676,3.23,41819.36384,1696785.902
6.750151472,3.12,22599.37411,980161.6274
6.335692664,4.21,34477.46586,1167621.046
8.126888593,4.22,19033.61118,995849.7751
6.495198995,2.14,37252.96217,1276494.765
7.288819156,5.29,41864.78624,1649156.608
8.454191671,3.27,40746.12022,1603268.211
7.516683145,3.22,29023.35352,1314387.407
6.995179318,3.33,39812.30642,1357366.528
6.120781745,4.26,53705.13173,1308017.314
6.197942059,4.44,21287.44252,1246015.297
7.073592888,6.2,30545.48765,1467959.529
7.883280646,5.17,43921.10884,1239309.915
7.392177281,4.31,40808.13621,1457022.63
6.376401251,4.04,36333.48147,1315666.874
5.728607328,2.45,24511.81998,885709.7643
6.188016884,3.2,31319.53603,566645.8578
6.389380954,2.1,34940.35476,1088176.201
6.184767913,3.11,36809.12493,1105737.462
7.830472122,4.3,44348.42034,1571664.903
6.837051133,4.32,44523.98909,1412144.508
6.673142463,4.3,41686.51893,1220724.177
6.974424476,4.49,30494.50961,1011909.694
7.701775148,5.41,26234.10954,685922.3852
6.068082981,4.26,31872.7763,1175190.673
8.114656742,5.28,32762.93646,1053891.645
7.465136433,5.29,42425.77635,1360502.249
6.599607811,4.03,48564.79854,1409038.987
6.596973061,2.48,14241.24877,547794.5712
6.492893172,4.38,23662.58487,1211442.941
5.698082518,2.36,41020.43966,1403296.258
5.33055714,4.07,35621.67754,1125696.862
4.887183995,2.09,44345.07696,1067191.98
6.826493608,3.03,28984.51021,786257.7826
6.826686285,3.19,28860.94534,1341069.16
7.4843437,3.44,40291.19449,777718.8986
7.157963578,5.05,32487.56767,1539465.42
5.293383165,4.03,19314.63285,738760.7474
5.725160308,4.16,39588.22954,777144.2542
7.591328052,3.13,23039.88947,1131040.702
6.519249287,2.45,33549.55306,892718.091
8.312282105,3.06,55838.91309,1344406.93
8.859650987,3.21,27165.23395,1174949.861
7.631447396,6.3,35960.62566,948054.0087
8.194381042,3.4,50213.73856,1432902.753
6.86173918,3.49,59313.73912,1649947.16
7.979249997,4.04,67601.22356,1168588.031
6.308114238,3.44,35469.02867,1172514.722
8.908380542,4.17,39185.99503,1051173.465
6.434935666,3.29,23927.33192,1235747.512
6.557256315,2.13,17597.04113,984010.7053
5.530624744,3.47,35374.24918,1210610.163
5.347027061,2.22,34366.1801,766078.3708
5.892268713,3.09,38822.83419,1234636.452
7.647438609,6.45,38418.0583,1364306.769
6.206156512,2.48,34265.52637,1429383.352
9.066515985,5.28,32743.7803,1680788.287
5.935699281,3.12,27865.99607,884891.4955
6.166459077,2.44,40130.54077,1198572.866
5.761823456,2.37,31879.32384,996924.6914
6.98249761,4.43,29873.98841,1417403.312
6.992438008,4.33,23853.96781,549947.2482
8.692817878,4.24,33967.6729,1241699.117
7.083002537,3.41,60309.12225,1258686.286
5.828975487,4.28,26717.60493,1144177.776
8.845689956,6.08,46776.73635,1518387.142
6.694668419,4.04,31048.99083,592512.4283
5.98071552,3.14,46346.6233,1283590.459
6.437478448,3.16,29743.5932,1014093.31
8.027765078,3.31,41162.33783,1535152.074
7.883018684,6.2,52547.82917,1754576.146
8.061237874,3.5,47590.82639,1384965.654
6.122157594,4.08,34640.72237,554253.054
8.348953133,6.29,37198.29198,1502451.114
7.735931941,4.06,58051.60066,1930802.919
5.0586967,3.04,42795.34656,1309860.059
5.165867255,2.35,31646.37769,1110525.989
7.391549202,4.26,44604.26897,1543357.454
8.239588502,3.06,47248.81405,1736442.48
7.05780981,5.03,18878.79928,1370367.788
7.092517458,4.15,36085.10108,1614916.469
4.932617458,4.46,30692.9169,1124463.04
7.060038046,5.26,44428.1529,1293383.89
7.371143088,6.29,32485.40962,1472967.814
7.256684297,4.21,26945.57492,1009809.984
5.858797056,2,38707.52552,1217061.254
5.254872982,3.33,34615.95605,1637335.303
8.783063591,6.1,39939.80325,1570904.977
5.793122826,2.24,27606.00721,1002690.899
7.633608653,6.32,44508.60306,1814550.901
8.534244916,5.16,40179.1657,1677005.14
5.800783312,4.13,38977.46512,1173201.519
7.274836553,4.02,22522.8816,860346.4707
6.039377817,3.46,39496.12756,631712.7238
7.104042556,3.11,44822.3484,1330929.472
7.886904601,5.02,36419.23411,879356.366
5.776330341,3.14,40488.33348,635419.3652
7.30628942,6.43,33577.50951,1085494.82
6.660050611,2.38,27811.63909,1024601.563
5.307994552,4.14,35919.85409,701865.773
6.344379642,3.12,30018.12056,942663.9415
7.925612282,4.41,32517.53141,1838092.102
7.17016889,5.31,19630.01991,1065150.787
6.645741991,2.11,19772.52166,849566.0855
6.856949349,3.23,27725.52718,949892.5314
7.074909961,4.03,27727.03253,1294967.411
5.963194701,4.31,46070.4434,1033881.135
7.486757259,4.32,38575.2732,1280700.403
5.911061464,2.09,55323.95726,1388840.174
8.403683121,5.02,28884.05091,1940225.908
4.407346082,4.12,54143.3287,1586889.995
7.868771957,3.24,30774.75314,962081.42
7.615188105,4.09,36794.19937,1049798.785
6.394880318,2.27,36043.02049,1040781.795
8.512295113,3.48,25983.5197,1100380.261
8.966905968,4.22,25432.07677,759044.688
5.816436333,4.09,47444.71283,1283764.788
5.552289862,2.09,49085.96278,1162949.679
7.879408466,6.12,42611.5397,1420979.184
7.236661163,3.29,32428.12577,972670.8133
6.809069106,4.18,43480.69971,1804243.86
